"Id","DateAware","DateSubmitted","DataBreachCause","DateStart","DateEnd","Name","CyberattackType","WashingtoniansAffected","IndustryType","BusinessType","InformationType","Year","WashingtoniansAffectedRange","BreachLifecycleRange","EntityState"
"14,093","2022 Jul 18 12:00:00 AM","2022 Nov 15 12:00:00 AM","Cyberattack","2022-07-07T00:00:00","2022-07-16T00:00:00","Pro-Tem, Inc. dba PTI Systems","Ransomware","677","Business","Software","Social Security Number","2023","500-999","1-99","TX"
"14,093","2022 Jul 18 12:00:00 AM","2022 Nov 15 12:00:00 AM","Cyberattack","2022-07-07T00:00:00","2022-07-16T00:00:00","Pro-Tem, Inc. dba PTI Systems","Ransomware","677","Business","Software","Full Date of Birth","2023","500-999","1-99","TX"
"14,094","2022 Jul 25 12:00:00 AM","2022 Nov 23 12:00:00 AM","Unauthorized Access","2022-07-25T00:00:00","2022-07-25T00:00:00","Legacy Health",,"1608","Health",,"Name","2023","1,000-9,999","0","OR"
"14,094","2022 Jul 25 12:00:00 AM","2022 Nov 23 12:00:00 AM","Unauthorized Access","2022-07-25T00:00:00","2022-07-25T00:00:00","Legacy Health",,"1608","Health",,"Social Security Number","2023","1,000-9,999","0","OR"
"14,094","2022 Jul 25 12:00:00 AM","2022 Nov 23 12:00:00 AM","Unauthorized Access","2022-07-25T00:00:00","2022-07-25T00:00:00","Legacy Health",,"1608","Health",,"Full Date of Birth","2023","1,000-9,999","0","OR"
"14,094","2022 Jul 25 12:00:00 AM","2022 Nov 23 12:00:00 AM","Unauthorized Access","2022-07-25T00:00:00","2022-07-25T00:00:00","Legacy Health",,"1608","Health",,"Health Insurance Policy or ID Number","2023","1,000-9,999","0","OR"
"14,094","2022 Jul 25 12:00:00 AM","2022 Nov 23 12:00:00 AM","Unauthorized Access","2022-07-25T00:00:00","2022-07-25T00:00:00","Legacy Health",,"1608","Health",,"Medical Information","2023","1,000-9,999","0","OR"
"14,098","2021 May 12 12:00:00 AM","2022 Nov 21 12:00:00 AM","Cyberattack","2021-04-08T00:00:00","2021-05-12T00:00:00","Receivables Performance Management LLC","Ransomware","48252","Finance",,"Name","2023","10,000-49,999","1-99","WA"
"14,098","2021 May 12 12:00:00 AM","2022 Nov 21 12:00:00 AM","Cyberattack","2021-04-08T00:00:00","2021-05-12T00:00:00","Receivables Performance Management LLC","Ransomware","48252","Finance",,"Social Security Number","2023","10,000-49,999","1-99","WA"
"14,099","2022 May 24 12:00:00 AM","2022 Nov 23 12:00:00 AM","Cyberattack","2022-05-24T00:00:00","2022-06-03T00:00:00","Hanesbrands Inc. ","Ransomware","644","Business","Retail","Name","2023","500-999","1-99","NC"
"14,099","2022 May 24 12:00:00 AM","2022 Nov 23 12:00:00 AM","Cyberattack","2022-05-24T00:00:00","2022-06-03T00:00:00","Hanesbrands Inc. ","Ransomware","644","Business","Retail","Social Security Number","2023","500-999","1-99","NC"
"14,099","2022 May 24 12:00:00 AM","2022 Nov 23 12:00:00 AM","Cyberattack","2022-05-24T00:00:00","2022-06-03T00:00:00","Hanesbrands Inc. ","Ransomware","644","Business","Retail","Driver's License or Washington ID Card Number","2023","500-999","1-99","NC"
"14,099","2022 May 24 12:00:00 AM","2022 Nov 23 12:00:00 AM","Cyberattack","2022-05-24T00:00:00","2022-06-03T00:00:00","Hanesbrands Inc. ","Ransomware","644","Business","Retail","Financial & Banking Information","2023","500-999","1-99","NC"
"14,099","2022 May 24 12:00:00 AM","2022 Nov 23 12:00:00 AM","Cyberattack","2022-05-24T00:00:00","2022-06-03T00:00:00","Hanesbrands Inc. ","Ransomware","644","Business","Retail","Full Date of Birth","2023","500-999","1-99","NC"
"14,099","2022 May 24 12:00:00 AM","2022 Nov 23 12:00:00 AM","Cyberattack","2022-05-24T00:00:00","2022-06-03T00:00:00","Hanesbrands Inc. ","Ransomware","644","Business","Retail","Passport Number","2023","500-999","1-99","NC"
"14,099","2022 May 24 12:00:00 AM","2022 Nov 23 12:00:00 AM","Cyberattack","2022-05-24T00:00:00","2022-06-03T00:00:00","Hanesbrands Inc. ","Ransomware","644","Business","Retail","Health Insurance Policy or ID Number","2023","500-999","1-99","NC"
"14,099","2022 May 24 12:00:00 AM","2022 Nov 23 12:00:00 AM","Cyberattack","2022-05-24T00:00:00","2022-06-03T00:00:00","Hanesbrands Inc. ","Ransomware","644","Business","Retail","Medical Information","2023","500-999","1-99","NC"
"14,104","2022 Oct 15 12:00:00 AM","2022 Nov 28 12:00:00 AM","Cyberattack","2022-10-13T00:00:00","2022-10-15T00:00:00","Vaupell Holdings, Inc.","Ransomware","1009","Business","Manufacturing","Name","2023","1,000-9,999","1-99","WA"
"14,104","2022 Oct 15 12:00:00 AM","2022 Nov 28 12:00:00 AM","Cyberattack","2022-10-13T00:00:00","2022-10-15T00:00:00","Vaupell Holdings, Inc.","Ransomware","1009","Business","Manufacturing","Social Security Number","2023","1,000-9,999","1-99","WA"
"14,104","2022 Oct 15 12:00:00 AM","2022 Nov 28 12:00:00 AM","Cyberattack","2022-10-13T00:00:00","2022-10-15T00:00:00","Vaupell Holdings, Inc.","Ransomware","1009","Business","Manufacturing","Full Date of Birth","2023","1,000-9,999","1-99","WA"
"14,105","2022 Oct 02 12:00:00 AM","2022 Dec 01 12:00:00 AM","Cyberattack","2022-09-16T00:00:00","2022-10-03T00:00:00","CommonSpirit Health","Ransomware","582285","Health","Other","Name","2023","50,000-999,999","1-99","IL"
"14,105","2022 Oct 02 12:00:00 AM","2022 Dec 01 12:00:00 AM","Cyberattack","2022-09-16T00:00:00","2022-10-03T00:00:00","CommonSpirit Health","Ransomware","582285","Health","Other","Full Date of Birth","2023","50,000-999,999","1-99","IL"
"14,327","2022 Oct 28 12:00:00 AM","2022 Dec 02 12:00:00 AM","Unauthorized Access","2022-06-23T00:00:00","2022-09-08T00:00:00","Snap Finance LLC and Snap RTO LLC",,"1266","Finance",,"Name","2023","1,000-9,999","100-199","UT"
"14,327","2022 Oct 28 12:00:00 AM","2022 Dec 02 12:00:00 AM","Unauthorized Access","2022-06-23T00:00:00","2022-09-08T00:00:00","Snap Finance LLC and Snap RTO LLC",,"1266","Finance",,"Social Security Number","2023","1,000-9,999","100-199","UT"
"14,327","2022 Oct 28 12:00:00 AM","2022 Dec 02 12:00:00 AM","Unauthorized Access","2022-06-23T00:00:00","2022-09-08T00:00:00","Snap Finance LLC and Snap RTO LLC",,"1266","Finance",,"Driver's License or Washington ID Card Number","2023","1,000-9,999","100-199","UT"
"14,327","2022 Oct 28 12:00:00 AM","2022 Dec 02 12:00:00 AM","Unauthorized Access","2022-06-23T00:00:00","2022-09-08T00:00:00","Snap Finance LLC and Snap RTO LLC",,"1266","Finance",,"Financial & Banking Information","2023","1,000-9,999","100-199","UT"
"14,329","2022 Sep 27 12:00:00 AM","2022 Dec 16 12:00:00 AM","Unauthorized Access",,,"Hope College",,"1225","Education",,"Name","2023","1,000-9,999","Unknown","MI"
"14,329","2022 Sep 27 12:00:00 AM","2022 Dec 16 12:00:00 AM","Unauthorized Access",,,"Hope College",,"1225","Education",,"Social Security Number","2023","1,000-9,999","Unknown","MI"
"14,329","2022 Sep 27 12:00:00 AM","2022 Dec 16 12:00:00 AM","Unauthorized Access",,,"Hope College",,"1225","Education",,"Driver's License or Washington ID Card Number","2023","1,000-9,999","Unknown","MI"
"14,329","2022 Sep 27 12:00:00 AM","2022 Dec 16 12:00:00 AM","Unauthorized Access",,,"Hope College",,"1225","Education",,"Full Date of Birth","2023","1,000-9,999","Unknown","MI"
"14,329","2022 Sep 27 12:00:00 AM","2022 Dec 16 12:00:00 AM","Unauthorized Access",,,"Hope College",,"1225","Education",,"Student ID Number","2023","1,000-9,999","Unknown","MI"
"14,330","2021 Dec 10 12:00:00 AM","2022 Dec 07 12:00:00 AM","Cyberattack","2021-12-10T00:00:00","2021-12-10T00:00:00","Veros Credit","Ransomware","535","Finance",,"Name","2023","500-999","0","CA"
"14,330","2021 Dec 10 12:00:00 AM","2022 Dec 07 12:00:00 AM","Cyberattack","2021-12-10T00:00:00","2021-12-10T00:00:00","Veros Credit","Ransomware","535","Finance",,"Social Security Number","2023","500-999","0","CA"
"14,330","2021 Dec 10 12:00:00 AM","2022 Dec 07 12:00:00 AM","Cyberattack","2021-12-10T00:00:00","2021-12-10T00:00:00","Veros Credit","Ransomware","535","Finance",,"Driver's License or Washington ID Card Number","2023","500-999","0","CA"
"14,330","2021 Dec 10 12:00:00 AM","2022 Dec 07 12:00:00 AM","Cyberattack","2021-12-10T00:00:00","2021-12-10T00:00:00","Veros Credit","Ransomware","535","Finance",,"Financial & Banking Information","2023","500-999","0","CA"
"14,330","2021 Dec 10 12:00:00 AM","2022 Dec 07 12:00:00 AM","Cyberattack","2021-12-10T00:00:00","2021-12-10T00:00:00","Veros Credit","Ransomware","535","Finance",,"Full Date of Birth","2023","500-999","0","CA"
"14,330","2021 Dec 10 12:00:00 AM","2022 Dec 07 12:00:00 AM","Cyberattack","2021-12-10T00:00:00","2021-12-10T00:00:00","Veros Credit","Ransomware","535","Finance",,"Passport Number","2023","500-999","0","CA"
"14,330","2021 Dec 10 12:00:00 AM","2022 Dec 07 12:00:00 AM","Cyberattack","2021-12-10T00:00:00","2021-12-10T00:00:00","Veros Credit","Ransomware","535","Finance",,"Health Insurance Policy or ID Number","2023","500-999","0","CA"
"14,330","2021 Dec 10 12:00:00 AM","2022 Dec 07 12:00:00 AM","Cyberattack","2021-12-10T00:00:00","2021-12-10T00:00:00","Veros Credit","Ransomware","535","Finance",,"Medical Information","2023","500-999","0","CA"
"14,330","2021 Dec 10 12:00:00 AM","2022 Dec 07 12:00:00 AM","Cyberattack","2021-12-10T00:00:00","2021-12-10T00:00:00","Veros Credit","Ransomware","535","Finance",,"Username and Password/Security Question Answers","2023","500-999","0","CA"
"14,331","2022 Nov 17 12:00:00 AM","2022 Dec 12 12:00:00 AM","Unauthorized Access","2022-09-22T00:00:00","2022-10-06T00:00:00","Sequoia Benefits and Insurance Services LLC",,"20949","Business","Other","Name","2023","10,000-49,999","1-99","CA"
"14,331","2022 Nov 17 12:00:00 AM","2022 Dec 12 12:00:00 AM","Unauthorized Access","2022-09-22T00:00:00","2022-10-06T00:00:00","Sequoia Benefits and Insurance Services LLC",,"20949","Business","Other","Social Security Number","2023","10,000-49,999","1-99","CA"
"14,331","2022 Nov 17 12:00:00 AM","2022 Dec 12 12:00:00 AM","Unauthorized Access","2022-09-22T00:00:00","2022-10-06T00:00:00","Sequoia Benefits and Insurance Services LLC",,"20949","Business","Other","Health Insurance Policy or ID Number","2023","10,000-49,999","1-99","CA"
"14,331","2022 Nov 17 12:00:00 AM","2022 Dec 12 12:00:00 AM","Unauthorized Access","2022-09-22T00:00:00","2022-10-06T00:00:00","Sequoia Benefits and Insurance Services LLC",,"20949","Business","Other","Medical Information","2023","10,000-49,999","1-99","CA"
"14,331","2022 Nov 17 12:00:00 AM","2022 Dec 12 12:00:00 AM","Unauthorized Access","2022-09-22T00:00:00","2022-10-06T00:00:00","Sequoia Benefits and Insurance Services LLC",,"20949","Business","Other","Other","2023","10,000-49,999","1-99","CA"
"14,463","2021 Aug 09 12:00:00 AM","2022 Dec 13 12:00:00 AM","Cyberattack","2021-07-19T00:00:00","2021-07-28T00:00:00","Smith, Gambrell, & Russell, LLP","Other","545","Business","Legal","Name","2023","500-999","1-99","GA"
"14,463","2021 Aug 09 12:00:00 AM","2022 Dec 13 12:00:00 AM","Cyberattack","2021-07-19T00:00:00","2021-07-28T00:00:00","Smith, Gambrell, & Russell, LLP","Other","545","Business","Legal","Social Security Number","2023","500-999","1-99","GA"
"14,463","2021 Aug 09 12:00:00 AM","2022 Dec 13 12:00:00 AM","Cyberattack","2021-07-19T00:00:00","2021-07-28T00:00:00","Smith, Gambrell, & Russell, LLP","Other","545","Business","Legal","Driver's License or Washington ID Card Number","2023","500-999","1-99","GA"
"14,463","2021 Aug 09 12:00:00 AM","2022 Dec 13 12:00:00 AM","Cyberattack","2021-07-19T00:00:00","2021-07-28T00:00:00","Smith, Gambrell, & Russell, LLP","Other","545","Business","Legal","Medical Information","2023","500-999","1-99","GA"
"14,464","2022 Sep 07 12:00:00 AM","2022 Dec 15 12:00:00 AM","Cyberattack","2022-07-29T00:00:00","2022-09-07T00:00:00","Order Express, Inc.","Ransomware","1168","Finance",,"Name","2023","1,000-9,999","1-99","IL"
"14,464","2022 Sep 07 12:00:00 AM","2022 Dec 15 12:00:00 AM","Cyberattack","2022-07-29T00:00:00","2022-09-07T00:00:00","Order Express, Inc.","Ransomware","1168","Finance",,"Social Security Number","2023","1,000-9,999","1-99","IL"
"14,464","2022 Sep 07 12:00:00 AM","2022 Dec 15 12:00:00 AM","Cyberattack","2022-07-29T00:00:00","2022-09-07T00:00:00","Order Express, Inc.","Ransomware","1168","Finance",,"Driver's License or Washington ID Card Number","2023","1,000-9,999","1-99","IL"
"14,464","2022 Sep 07 12:00:00 AM","2022 Dec 15 12:00:00 AM","Cyberattack","2022-07-29T00:00:00","2022-09-07T00:00:00","Order Express, Inc.","Ransomware","1168","Finance",,"Passport Number","2023","1,000-9,999","1-99","IL"
"14,464","2022 Sep 07 12:00:00 AM","2022 Dec 15 12:00:00 AM","Cyberattack","2022-07-29T00:00:00","2022-09-07T00:00:00","Order Express, Inc.","Ransomware","1168","Finance",,"Other","2023","1,000-9,999","1-99","IL"
"14,465","2022 Sep 09 12:00:00 AM","2022 Dec 16 12:00:00 AM","Unauthorized Access","2015-01-01T00:00:00",,"Snohomish County PUD No. 1",,"1132","Government",,"Name","2023","1,000-9,999","Unknown","WA"
"14,465","2022 Sep 09 12:00:00 AM","2022 Dec 16 12:00:00 AM","Unauthorized Access","2015-01-01T00:00:00",,"Snohomish County PUD No. 1",,"1132","Government",,"Social Security Number","2023","1,000-9,999","Unknown","WA"
"14,465","2022 Sep 09 12:00:00 AM","2022 Dec 16 12:00:00 AM","Unauthorized Access","2015-01-01T00:00:00",,"Snohomish County PUD No. 1",,"1132","Government",,"Full Date of Birth","2023","1,000-9,999","Unknown","WA"
"14,465","2022 Sep 09 12:00:00 AM","2022 Dec 16 12:00:00 AM","Unauthorized Access","2015-01-01T00:00:00",,"Snohomish County PUD No. 1",,"1132","Government",,"Email Address and Password/Security Question Answers","2023","1,000-9,999","Unknown","WA"
"14,465","2022 Sep 09 12:00:00 AM","2022 Dec 16 12:00:00 AM","Unauthorized Access","2015-01-01T00:00:00",,"Snohomish County PUD No. 1",,"1132","Government",,"Other","2023","1,000-9,999","Unknown","WA"
"14,466","2021 Dec 16 12:00:00 AM","2022 Dec 19 12:00:00 AM","Cyberattack","2021-11-08T00:00:00","2021-11-17T00:00:00","P2 Energy Solutions","Ransomware","573","Business","Software","Name","2023","500-999","1-99","CO"
"14,466","2021 Dec 16 12:00:00 AM","2022 Dec 19 12:00:00 AM","Cyberattack","2021-11-08T00:00:00","2021-11-17T00:00:00","P2 Energy Solutions","Ransomware","573","Business","Software","Social Security Number","2023","500-999","1-99","CO"
"14,468","2022 Nov 28 12:00:00 AM","2022 Dec 21 12:00:00 AM","Theft or Mistake","2022-05-21T00:00:00","2022-05-23T00:00:00","BetMGM, LLC (""BetMGM"")",,"2022","Business","Other","Name","2023","1,000-9,999","100-199","NJ"
"14,468","2022 Nov 28 12:00:00 AM","2022 Dec 21 12:00:00 AM","Theft or Mistake","2022-05-21T00:00:00","2022-05-23T00:00:00","BetMGM, LLC (""BetMGM"")",,"2022","Business","Other","Social Security Number","2023","1,000-9,999","100-199","NJ"
"14,468","2022 Nov 28 12:00:00 AM","2022 Dec 21 12:00:00 AM","Theft or Mistake","2022-05-21T00:00:00","2022-05-23T00:00:00","BetMGM, LLC (""BetMGM"")",,"2022","Business","Other","Full Date of Birth","2023","1,000-9,999","100-199","NJ"
"14,468","2022 Nov 28 12:00:00 AM","2022 Dec 21 12:00:00 AM","Theft or Mistake","2022-05-21T00:00:00","2022-05-23T00:00:00","BetMGM, LLC (""BetMGM"")",,"2022","Business","Other","Other","2023","1,000-9,999","100-199","NJ"
"14,469","2022 Jul 16 12:00:00 AM","2022 Dec 22 12:00:00 AM","Cyberattack","2022-05-25T00:00:00","2022-07-16T00:00:00","Steel River Systems, LLC","Ransomware","1368","Business","Other","Name","2023","1,000-9,999","1-99","IL"
"14,469","2022 Jul 16 12:00:00 AM","2022 Dec 22 12:00:00 AM","Cyberattack","2022-05-25T00:00:00","2022-07-16T00:00:00","Steel River Systems, LLC","Ransomware","1368","Business","Other","Social Security Number","2023","1,000-9,999","1-99","IL"
"14,469","2022 Jul 16 12:00:00 AM","2022 Dec 22 12:00:00 AM","Cyberattack","2022-05-25T00:00:00","2022-07-16T00:00:00","Steel River Systems, LLC","Ransomware","1368","Business","Other","Driver's License or Washington ID Card Number","2023","1,000-9,999","1-99","IL"
"14,469","2022 Jul 16 12:00:00 AM","2022 Dec 22 12:00:00 AM","Cyberattack","2022-05-25T00:00:00","2022-07-16T00:00:00","Steel River Systems, LLC","Ransomware","1368","Business","Other","Financial & Banking Information","2023","1,000-9,999","1-99","IL"
"14,469","2022 Jul 16 12:00:00 AM","2022 Dec 22 12:00:00 AM","Cyberattack","2022-05-25T00:00:00","2022-07-16T00:00:00","Steel River Systems, LLC","Ransomware","1368","Business","Other","Full Date of Birth","2023","1,000-9,999","1-99","IL"
"14,470","2022 Jul 20 12:00:00 AM","2022 Dec 22 12:00:00 AM","Cyberattack","2022-07-20T00:00:00","2022-07-20T00:00:00","Human Investing","Phishing","1898","Finance",,"Name","2023","1,000-9,999","0","OR"
"14,470","2022 Jul 20 12:00:00 AM","2022 Dec 22 12:00:00 AM","Cyberattack","2022-07-20T00:00:00","2022-07-20T00:00:00","Human Investing","Phishing","1898","Finance",,"Social Security Number","2023","1,000-9,999","0","OR"
"14,470","2022 Jul 20 12:00:00 AM","2022 Dec 22 12:00:00 AM","Cyberattack","2022-07-20T00:00:00","2022-07-20T00:00:00","Human Investing","Phishing","1898","Finance",,"Financial & Banking Information","2023","1,000-9,999","0","OR"
"14,470","2022 Jul 20 12:00:00 AM","2022 Dec 22 12:00:00 AM","Cyberattack","2022-07-20T00:00:00","2022-07-20T00:00:00","Human Investing","Phishing","1898","Finance",,"Full Date of Birth","2023","1,000-9,999","0","OR"
"14,471","2022 Dec 04 12:00:00 AM","2022 Dec 28 12:00:00 AM","Unauthorized Access","2022-12-02T00:00:00","2022-12-04T00:00:00","Robert S Miller, LICSW, ACSW, PLLC",,"902","Health",,"Name","2023","500-999","1-99","WA"
"14,471","2022 Dec 04 12:00:00 AM","2022 Dec 28 12:00:00 AM","Unauthorized Access","2022-12-02T00:00:00","2022-12-04T00:00:00","Robert S Miller, LICSW, ACSW, PLLC",,"902","Health",,"Social Security Number","2023","500-999","1-99","WA"
"14,471","2022 Dec 04 12:00:00 AM","2022 Dec 28 12:00:00 AM","Unauthorized Access","2022-12-02T00:00:00","2022-12-04T00:00:00","Robert S Miller, LICSW, ACSW, PLLC",,"902","Health",,"Full Date of Birth","2023","500-999","1-99","WA"
"14,471","2022 Dec 04 12:00:00 AM","2022 Dec 28 12:00:00 AM","Unauthorized Access","2022-12-02T00:00:00","2022-12-04T00:00:00","Robert S Miller, LICSW, ACSW, PLLC",,"902","Health",,"Health Insurance Policy or ID Number","2023","500-999","1-99","WA"
"14,471","2022 Dec 04 12:00:00 AM","2022 Dec 28 12:00:00 AM","Unauthorized Access","2022-12-02T00:00:00","2022-12-04T00:00:00","Robert S Miller, LICSW, ACSW, PLLC",,"902","Health",,"Medical Information","2023","500-999","1-99","WA"
"14,471","2022 Dec 04 12:00:00 AM","2022 Dec 28 12:00:00 AM","Unauthorized Access","2022-12-02T00:00:00","2022-12-04T00:00:00","Robert S Miller, LICSW, ACSW, PLLC",,"902","Health",,"Email Address and Password/Security Question Answers","2023","500-999","1-99","WA"
"14,471","2022 Dec 04 12:00:00 AM","2022 Dec 28 12:00:00 AM","Unauthorized Access","2022-12-02T00:00:00","2022-12-04T00:00:00","Robert S Miller, LICSW, ACSW, PLLC",,"902","Health",,"Other","2023","500-999","1-99","WA"
"14,479","2022 Nov 15 12:00:00 AM","2022 Dec 28 12:00:00 AM","Unauthorized Access","2022-11-07T00:00:00","2022-11-15T00:00:00","CellNetix Pathology and Laboratories",,"1936","Health",,"Name","2023","1,000-9,999","1-99","WA"
"14,479","2022 Nov 15 12:00:00 AM","2022 Dec 28 12:00:00 AM","Unauthorized Access","2022-11-07T00:00:00","2022-11-15T00:00:00","CellNetix Pathology and Laboratories",,"1936","Health",,"Full Date of Birth","2023","1,000-9,999","1-99","WA"
"14,479","2022 Nov 15 12:00:00 AM","2022 Dec 28 12:00:00 AM","Unauthorized Access","2022-11-07T00:00:00","2022-11-15T00:00:00","CellNetix Pathology and Laboratories",,"1936","Health",,"Medical Information","2023","1,000-9,999","1-99","WA"
"14,480","2022 Sep 05 12:00:00 AM","2022 Dec 29 12:00:00 AM","Cyberattack","2022-09-03T00:00:00","2022-09-05T00:00:00","Bay Bridge Administrators, LLC","Ransomware","6980","Business","Other","Name","2023","1,000-9,999","1-99","TX"
"14,480","2022 Sep 05 12:00:00 AM","2022 Dec 29 12:00:00 AM","Cyberattack","2022-09-03T00:00:00","2022-09-05T00:00:00","Bay Bridge Administrators, LLC","Ransomware","6980","Business","Other","Social Security Number","2023","1,000-9,999","1-99","TX"
"14,480","2022 Sep 05 12:00:00 AM","2022 Dec 29 12:00:00 AM","Cyberattack","2022-09-03T00:00:00","2022-09-05T00:00:00","Bay Bridge Administrators, LLC","Ransomware","6980","Business","Other","Driver's License or Washington ID Card Number","2023","1,000-9,999","1-99","TX"
"14,480","2022 Sep 05 12:00:00 AM","2022 Dec 29 12:00:00 AM","Cyberattack","2022-09-03T00:00:00","2022-09-05T00:00:00","Bay Bridge Administrators, LLC","Ransomware","6980","Business","Other","Health Insurance Policy or ID Number","2023","1,000-9,999","1-99","TX"
"14,480","2022 Sep 05 12:00:00 AM","2022 Dec 29 12:00:00 AM","Cyberattack","2022-09-03T00:00:00","2022-09-05T00:00:00","Bay Bridge Administrators, LLC","Ransomware","6980","Business","Other","Medical Information","2023","1,000-9,999","1-99","TX"
"14,503","2023 Jan 05 12:00:00 AM","2023 Jan 19 12:00:00 AM","Unauthorized Access","2022-11-25T00:00:00","2023-01-05T00:00:00","T-Mobile USA",,"772593","Business","Telecommunications","Name","2023","50,000-999,999","1-99","WA"
"14,503","2023 Jan 05 12:00:00 AM","2023 Jan 19 12:00:00 AM","Unauthorized Access","2022-11-25T00:00:00","2023-01-05T00:00:00","T-Mobile USA",,"772593","Business","Telecommunications","Full Date of Birth","2023","50,000-999,999","1-99","WA"
"14,503","2023 Jan 05 12:00:00 AM","2023 Jan 19 12:00:00 AM","Unauthorized Access","2022-11-25T00:00:00","2023-01-05T00:00:00","T-Mobile USA",,"772593","Business","Telecommunications","Other","2023","50,000-999,999","1-99","WA"
"14,508","2022 Nov 24 12:00:00 AM","2023 Jan 04 12:00:00 AM","Cyberattack",,,"Knox College","Ransomware","1003","Education",,"Name","2023","1,000-9,999","Unknown","IL"
"14,508","2022 Nov 24 12:00:00 AM","2023 Jan 04 12:00:00 AM","Cyberattack",,,"Knox College","Ransomware","1003","Education",,"Social Security Number","2023","1,000-9,999","Unknown","IL"
"14,508","2022 Nov 24 12:00:00 AM","2023 Jan 04 12:00:00 AM","Cyberattack",,,"Knox College","Ransomware","1003","Education",,"Driver's License or Washington ID Card Number","2023","1,000-9,999","Unknown","IL"
"14,508","2022 Nov 24 12:00:00 AM","2023 Jan 04 12:00:00 AM","Cyberattack",,,"Knox College","Ransomware","1003","Education",,"Full Date of Birth","2023","1,000-9,999","Unknown","IL"
"14,508","2022 Nov 24 12:00:00 AM","2023 Jan 04 12:00:00 AM","Cyberattack",,,"Knox College","Ransomware","1003","Education",,"Passport Number","2023","1,000-9,999","Unknown","IL"
"14,511","2022 Aug 08 12:00:00 AM","2022 Sep 22 12:00:00 AM","Unauthorized Access","2022-08-22T00:00:00",,"Savannah College of Art and Design, Inc.",,"575","Education",,"Name","2023","500-999","Unknown","GA"
"14,511","2022 Aug 08 12:00:00 AM","2022 Sep 22 12:00:00 AM","Unauthorized Access","2022-08-22T00:00:00",,"Savannah College of Art and Design, Inc.",,"575","Education",,"Social Security Number","2023","500-999","Unknown","GA"
"14,511","2022 Aug 08 12:00:00 AM","2022 Sep 22 12:00:00 AM","Unauthorized Access","2022-08-22T00:00:00",,"Savannah College of Art and Design, Inc.",,"575","Education",,"Full Date of Birth","2023","500-999","Unknown","GA"
"14,511","2022 Aug 08 12:00:00 AM","2022 Sep 22 12:00:00 AM","Unauthorized Access","2022-08-22T00:00:00",,"Savannah College of Art and Design, Inc.",,"575","Education",,"Username and Password/Security Question Answers","2023","500-999","Unknown","GA"
"14,515","2022 Feb 21 12:00:00 AM","2023 Jan 11 12:00:00 AM","Cyberattack","2022-02-20T00:00:00","2022-02-21T00:00:00","TruConnect","Ransomware","16380","Business","Telecommunications","Name","2023","10,000-49,999","1-99","CA"
"14,515","2022 Feb 21 12:00:00 AM","2023 Jan 11 12:00:00 AM","Cyberattack","2022-02-20T00:00:00","2022-02-21T00:00:00","TruConnect","Ransomware","16380","Business","Telecommunications","Social Security Number","2023","10,000-49,999","1-99","CA"
"14,515","2022 Feb 21 12:00:00 AM","2023 Jan 11 12:00:00 AM","Cyberattack","2022-02-20T00:00:00","2022-02-21T00:00:00","TruConnect","Ransomware","16380","Business","Telecommunications","Driver's License or Washington ID Card Number","2023","10,000-49,999","1-99","CA"
"14,515","2022 Feb 21 12:00:00 AM","2023 Jan 11 12:00:00 AM","Cyberattack","2022-02-20T00:00:00","2022-02-21T00:00:00","TruConnect","Ransomware","16380","Business","Telecommunications","Financial & Banking Information","2023","10,000-49,999","1-99","CA"
"14,515","2022 Feb 21 12:00:00 AM","2023 Jan 11 12:00:00 AM","Cyberattack","2022-02-20T00:00:00","2022-02-21T00:00:00","TruConnect","Ransomware","16380","Business","Telecommunications","Full Date of Birth","2023","10,000-49,999","1-99","CA"
"14,516","2022 Dec 05 12:00:00 AM","2023 Jan 12 12:00:00 AM","Cyberattack","2022-11-18T00:00:00","2022-12-31T00:00:00","General Mills, Inc. (""General Mills"")","Other","18268","Business","Consumable","Name","2023","10,000-49,999","1-99","MN"
"14,516","2022 Dec 05 12:00:00 AM","2023 Jan 12 12:00:00 AM","Cyberattack","2022-11-18T00:00:00","2022-12-31T00:00:00","General Mills, Inc. (""General Mills"")","Other","18268","Business","Consumable","Full Date of Birth","2023","10,000-49,999","1-99","MN"
"14,518","2022 Dec 08 12:00:00 AM","2023 Jan 18 12:00:00 AM","Cyberattack","2022-12-06T00:00:00","2022-12-08T00:00:00","PayPal, Inc.","Other","890","Finance",,"Name","2023","500-999","1-99","CA"
"14,518","2022 Dec 08 12:00:00 AM","2023 Jan 18 12:00:00 AM","Cyberattack","2022-12-06T00:00:00","2022-12-08T00:00:00","PayPal, Inc.","Other","890","Finance",,"Social Security Number","2023","500-999","1-99","CA"
"14,518","2022 Dec 08 12:00:00 AM","2023 Jan 18 12:00:00 AM","Cyberattack","2022-12-06T00:00:00","2022-12-08T00:00:00","PayPal, Inc.","Other","890","Finance",,"Full Date of Birth","2023","500-999","1-99","CA"
"14,518","2022 Dec 08 12:00:00 AM","2023 Jan 18 12:00:00 AM","Cyberattack","2022-12-06T00:00:00","2022-12-08T00:00:00","PayPal, Inc.","Other","890","Finance",,"Other","2023","500-999","1-99","CA"
"14,521","2022 Feb 14 12:00:00 AM","2022 Aug 12 12:00:00 AM","Unauthorized Access","2022-01-19T00:00:00","2022-02-14T00:00:00","Centralia College",,"38418","Education",,"Name","2023","10,000-49,999","1-99",
